TimeStamp;OrderId;OrderStatus;VehicleId;
75381;1545;ASSIGNED;3;
75583;993313;IN_PROGRESS;20;
75620;529427;UNASSIGNED;-1;
75621;529427;ASSIGNED;5;
75766;179087;DELIVERED;8;
75926;443513;DELIVERED;48;
75946;762703;UNASSIGNED;-1;
75947;762703;ASSIGNED;5;
76006;658756;UNASSIGNED;-1;
76007;658756;ASSIGNED;16;
76107;840270;DELIVERED;17;
76226;965808;UNASSIGNED;-1;
76227;965808;ASSIGNED;9;
76261;228011;UNASSIGNED;-1;
76262;228011;ASSIGNED;37;
76324;173311;IN_PROGRESS;17;
76366;774354;UNASSIGNED;-1;
76367;774354;ASSIGNED;12;
76390;882252;DELIVERED;8;
76400;353164;UNASSIGNED;-1;
76401;353164;ASSIGNED;50;
76479;965808;IN_PROGRESS;9;
76479;154633;DELIVERED;9;
76479;270913;DELIVERED;9;
76546;774354;IN_PROGRESS;12;
76546;168991;UNASSIGNED;-1;
76547;168991;ASSIGNED;12;
76570;83797;UNASSIGNED;-1;
76571;83797;ASSIGNED;23;
76590;7445;UNASSIGNED;-1;
76591;7445;ASSIGNED;37;
76680;284046;IN_PROGRESS;8;
76756;841950;IN_PROGRESS;24;
76756;460332;DELIVERED;24;
76766;543749;UNASSIGNED;-1;
76767;543749;ASSIGNED;35;
76795;993313;DELIVERED;20;
76822;25160;IN_PROGRESS;38;
76861;695463;UNASSIGNED;-1;
76862;695463;ASSIGNED;41;
76921;735012;UNASSIGNED;-1;
76922;735012;ASSIGNED;23;
76940;715597;UNASSIGNED;-1;
76941;715597;ASSIGNED;22;
76946;34262;UNASSIGNED;-1;
76947;34262;ASSIGNED;40;
77186;874773;UNASSIGNED;-1;
77187;874773;ASSIGNED;45;
77186;221676;UNASSIGNED;-1;
77187;221676;ASSIGNED;4;
77213;841950;DELIVERED;24;
77408;168991;IN_PROGRESS;12;
77416;210437;DELIVERED;27;
77476;965808;DELIVERED;9;
77480;466721;UNASSIGNED;-1;
77481;466721;ASSIGNED;12;
77497;506297;IN_PROGRESS;11;
77497;241700;DELIVERED;11;
77506;465639;IN_PROGRESS;29;
77506;757448;DELIVERED;29;
77670;642214;IN_PROGRESS;24;
77701;657716;UNASSIGNED;-1;
77702;657716;ASSIGNED;50;
77786;839076;UNASSIGNED;-1;
77787;839076;ASSIGNED;41;
77846;165376;UNASSIGNED;-1;
77847;165376;ASSIGNED;13;
77865;331066;UNASSIGNED;-1;
77866;331066;ASSIGNED;20;
77954;506297;DELIVERED;11;
78001;626472;UNASSIGNED;-1;
78002;626472;ASSIGNED;20;
78020;425793;UNASSIGNED;-1;
78021;425793;ASSIGNED;4;
78061;876250;IN_PROGRESS;27;
78086;206004;UNASSIGNED;-1;
78087;206004;ASSIGNED;10;
78104;946744;IN_PROGRESS;17;
78104;173311;DELIVERED;17;
78206;671203;UNASSIGNED;-1;
78207;671203;ASSIGNED;19;
78267;284046;DELIVERED;8;
78268;331066;IN_PROGRESS;20;
78268;195122;DELIVERED;20;
78268;941712;UNASSIGNED;-1;
78269;941712;ASSIGNED;10;
78411;723533;IN_PROGRESS;11;
78421;447292;UNASSIGNED;-1;
78422;447292;ASSIGNED;20;
78484;120726;IN_PROGRESS;8;
78686;186385;UNASSIGNED;-1;
78687;186385;ASSIGNED;3;
78707;635971;DELIVERED;9;
78779;551304;IN_PROGRESS;17;
78806;104568;UNASSIGNED;-1;
78807;104568;ASSIGNED;42;
78885;380450;IN_PROGRESS;27;
79136;626472;IN_PROGRESS;20;
79241;354974;DELIVERED;16;
79274;465639;DELIVERED;29;
79286;984244;UNASSIGNED;-1;
79287;984244;ASSIGNED;19;
79400;132248;UNASSIGNED;-1;
79401;132248;ASSIGNED;20;
79427;384036;UNASSIGNED;-1;
79428;384036;ASSIGNED;17;
79441;523756;UNASSIGNED;-1;
79442;523756;ASSIGNED;34;
79730;642214;DELIVERED;24;
79730;776377;UNASSIGNED;-1;
79731;776377;ASSIGNED;45;
79826;12150;UNASSIGNED;-1;
79827;12150;ASSIGNED;9;
79981;61024;UNASSIGNED;-1;
79982;61024;ASSIGNED;9;
80144;508888;IN_PROGRESS;29;
80213;456542;IN_PROGRESS;16;
80213;398118;DELIVERED;16;
80341;949669;UNASSIGNED;-1;
80342;949669;ASSIGNED;9;
80410;120726;DELIVERED;8;
80410;310735;UNASSIGNED;-1;
80411;310735;ASSIGNED;42;
80432;586721;IN_PROGRESS;24;
80521;315040;UNASSIGNED;-1;
80522;315040;ASSIGNED;3;
80753;25160;DELIVERED;38;
80786;324019;UNASSIGNED;-1;
80787;324019;ASSIGNED;22;
80821;681240;UNASSIGNED;-1;
80822;681240;ASSIGNED;3;
80846;551304;DELIVERED;17;
80909;880848;IN_PROGRESS;8;
80941;12150;IN_PROGRESS;9;
81040;604376;IN_PROGRESS;44;
81089;380450;DELIVERED;27;
81098;447292;IN_PROGRESS;20;
81185;139350;IN_PROGRESS;16;
81185;954158;IN_PROGRESS;16;
81185;456542;DELIVERED;16;
81191;683377;IN_PROGRESS;11;
81191;723533;DELIVERED;11;
81386;200859;UNASSIGNED;-1;
81387;200859;ASSIGNED;21;
81408;391653;IN_PROGRESS;8;
81421;410499;UNASSIGNED;-1;
81422;410499;ASSIGNED;3;
81661;533156;UNASSIGNED;-1;
81662;533156;ASSIGNED;12;
81680;706584;UNASSIGNED;-1;
81681;706584;ASSIGNED;20;
81974;453853;IN_PROGRESS;16;
81974;954158;DELIVERED;16;
82031;384036;IN_PROGRESS;17;
82031;946744;DELIVERED;17;
82032;929889;IN_PROGRESS;27;
82032;823693;IN_PROGRESS;27;
82032;876250;DELIVERED;27;
82033;61024;IN_PROGRESS;9;
82040;535810;UNASSIGNED;-1;
82041;535810;ASSIGNED;35;
82040;709103;UNASSIGNED;-1;
82041;709103;ASSIGNED;35;
82040;699164;UNASSIGNED;-1;
82041;699164;ASSIGNED;22;
82090;532129;IN_PROGRESS;47;
82210;409888;UNASSIGNED;-1;
82211;409888;ASSIGNED;2;
82280;983572;UNASSIGNED;-1;
82281;983572;ASSIGNED;30;
82340;773915;UNASSIGNED;-1;
82341;773915;ASSIGNED;2;
82447;796359;IN_PROGRESS;24;
82580;784089;UNASSIGNED;-1;
82581;784089;ASSIGNED;41;
82662;384036;DELIVERED;17;
82681;682144;UNASSIGNED;-1;
82682;682144;ASSIGNED;2;
82793;441211;UNASSIGNED;-1;
82794;441211;ASSIGNED;9;
82820;850186;IN_PROGRESS;16;
82830;353290;UNASSIGNED;-1;
82831;353290;ASSIGNED;26;
82898;773233;IN_PROGRESS;11;
82946;783890;IN_PROGRESS;24;
82946;796359;DELIVERED;24;
82946;586721;DELIVERED;24;
83116;910730;IN_PROGRESS;44;
83116;578816;IN_PROGRESS;44;
83126;949669;IN_PROGRESS;9;
83267;132248;IN_PROGRESS;20;
83267;706584;IN_PROGRESS;20;
83267;447292;DELIVERED;20;
83267;626472;DELIVERED;20;
83358;508888;DELIVERED;29;
83636;462622;IN_PROGRESS;8;
83636;391653;DELIVERED;8;
83636;880848;DELIVERED;8;
83828;949669;DELIVERED;9;
83890;943101;IN_PROGRESS;31;
83897;132248;DELIVERED;20;
83897;706584;DELIVERED;20;
83926;910730;DELIVERED;44;
84106;846684;IN_PROGRESS;31;
84106;943101;DELIVERED;31;
84109;823693;DELIVERED;27;
84526;850186;DELIVERED;16;
84834;914628;IN_PROGRESS;47;
84933;572538;IN_PROGRESS;27;
84933;929889;DELIVERED;27;
85126;331066;DELIVERED;20;
85135;894114;IN_PROGRESS;31;
85135;846684;DELIVERED;31;
85137;783890;DELIVERED;24;
85155;604376;DELIVERED;44;
85155;578816;DELIVERED;44;
85306;773233;DELIVERED;11;
85369;482426;IN_PROGRESS;27;
85369;519155;IN_PROGRESS;8;
85369;462622;DELIVERED;8;
85632;683377;DELIVERED;11;
85722;453853;DELIVERED;16;
85768;631315;IN_PROGRESS;24;
86270;156356;IN_PROGRESS;31;
86554;482426;DELIVERED;27;
86727;914628;DELIVERED;47;
86858;658756;IN_PROGRESS;16;
86858;139350;DELIVERED;16;
87005;117577;DELIVERED;1;
87102;519155;DELIVERED;8;
87477;630326;IN_PROGRESS;1;
87729;627516;IN_PROGRESS;47;
87729;532129;DELIVERED;47;
87783;350201;IN_PROGRESS;27;
87783;572538;DELIVERED;27;
88299;894114;DELIVERED;31;
88299;156356;DELIVERED;31;
89002;965009;IN_PROGRESS;31;
89003;934491;IN_PROGRESS;10;
89029;631315;DELIVERED;24;
89290;458253;IN_PROGRESS;32;
89797;363183;IN_PROGRESS;1;
89797;630326;DELIVERED;1;
89855;87601;IN_PROGRESS;24;
89941;965009;DELIVERED;31;
90382;319448;IN_PROGRESS;32;
90572;51170;IN_PROGRESS;31;
90619;544965;IN_PROGRESS;47;
91190;658756;DELIVERED;16;
91295;43325;IN_PROGRESS;41;
91748;934491;DELIVERED;10;
92035;890018;IN_PROGRESS;32;
92282;350201;DELIVERED;27;
92837;369537;IN_PROGRESS;31;
93075;326445;IN_PROGRESS;1;
93075;363183;DELIVERED;1;
93204;544965;DELIVERED;47;
93204;627516;DELIVERED;47;
93457;59707;IN_PROGRESS;31;
93514;826109;IN_PROGRESS;32;
93514;319448;DELIVERED;32;
93514;890018;DELIVERED;32;
